Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8924197393,JFG8066,NY,PAS,01/15/2023,14,SUBN,MINI,T,18210,27790,24890,20241231,19.0,19,19,368550,MTTF,H,0250P,,NY,F,118,E 61st St,,0,408,C,,YYYYYYY,,,GY,,2023,,0,03,14-No Standing,,,
5124394055,JEN2605,NY,PAS,11/10/2022,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0733P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,BK,,2022,,0,,FAILURE TO STOP AT RED LIGHT,,,
4819901606,LKH2228,PA,PAS,12/29/2022,36,SW,LEXUS,V,0,0,0,0,,0,0,0,,,0127P,,ST,,,SB HUGUENOT AVE @ CA,STOR PL,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9021033483,QQFD4FD,TN,PAS,01/06/2023,38,SUBN,HYUND,T,61490,13040,13440,20230188,112.0,112,112,368621,T402,A,0840A,,Q,F,63-89,Saunders St,,0,408,H1,, YYYYYY,0830A,0700P,BLUE,,0,463653,0,03,38-Failure to Dsplay Meter Rec,,,
9001977558,KDK5782,NY,PAS,07/19/2022,21,SUBN,MITSU,T,33030,95030,19530,20220901,90.0,90,90,368513,T301,E,1109A,,K,O,55,Division Ave,,0,408,D1,,  Y  Y,1100A,1230A,BL,,2020,,0,L,21-No Parking (street clean),,,
1488235235,XGHM96,NJ,PAS,09/14/2022,20,TRUC,HIN,P,6880,28830,35180,0,66.0,66,66,971584,0066,0000,0111A,,K,F,3714,18 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
8933694766,V21HZS,NJ,PAS,07/25/2022,51,2DSD,HONDA,T,65590,22240,47390,88888888,107.0,107,107,330743,T402,N,0552A,,Q,F,13546,Union Turnpike,,0,408,E3,,YYYYYYY,,,WHITE,,0,,0,O,51-Sidewalk,,,
2009235046,4388522,NH,PAS,11/25/2022,21,4DSD,KIA,S,5580,72500,6830,0,72.0,72,0,626587,KS07,,0814A,00000,Kings,O,608,5 AVENUE,,0,408,d1,,,0800A,0830A,BL,,0,,0,,No Parking Street Cleaning,,,
9018655983,KYJ8999,NY,PAS,11/21/2022,40,SUBN,AUDI,T,65930,19530,18630,20221119,90.0,90,90,370879,T301,R,0220P,,K,F,134,N 3rd St,,0,408,E2,,YYYYYYY,,,BLACK,,0,,6,17,40-Fire Hydrant,,,
2009137619,KTY2440,NY,PAS,11/23/2022,21,4DSD,HONDA,S,55830,55930,76630,20240109,75.0,75,0,686302,KS14,,0738A,00000,Kings,F,1130,LIBERTY AVENUE,,0,408,d1,,,0730A,0800A,WH,,2004,,0,,No Parking Street Cleaning,,,
9009434576,KRU3585,NY,PAS,10/15/2022,38,4DSD,ACURA,T,11710,35090,35130,20230921,20.0,20,20,367977,T103,S,0319P,,NY,F,169,Amsterdam Ave,,0,408,H1,, YYYYYY,0900A,0700P,GY,,2019,111534,0,18,38-Failure to Dsplay Meter Rec,,,
2006685806,24479SH,NY,SCL,08/19/2022,21,BUS,COLLI,S,22990,13113,20290,20221231,34.0,34,0,686722,MN12,,0949A,00000,NY,F,65,HILLSIDE AVENUE,,0,408,d1,,    Y,0930A,1100A,YW,,2019,,0,,No Parking Street Cleaning,,,
9005459918,KGD9329,NY,PAS,09/07/2022,21,SUBN,JEEP,T,35030,73030,54050,20220915,61.0,61,61,331845,T302,M,0844A,,K,O,1794,E 5th St,,0,408,D1,,   Y,0830A,1000A,WH,,2020,,0,N,21-No Parking (street clean),,,
8916638616,JKA1695,NY,PAS,12/20/2022,46,4DSD,KIA,T,35580,32600,14030,20230521,70.0,70,70,373720,T302,Y,0950A,,K,F,920,E 17th St,,0,408,F1,,YYYYYYY,,,GY,,2019,,0,20,46A-Double Parking (Non-COM),,,
4820580176,175ZLY,CT,PAS,01/01/2023,36,UT,AUDI,V,0,0,0,0,,0,0,0,,,0552P,,BK,,,WB ATLANTIC AVE @ CL,ERMONT AVE,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5125252918,KHA6364,NY,PAS,01/03/2023,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0806P,,BK,,,4TH AVE (S/B) @ 60TH, ST,0,1111,D,T,,,,BK,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
4816733681,KWY4488,NY,PAS,12/11/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1118A,,BK,,,NB SCHENECTADY AVE @, LENOX RD,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4821485941,JPP2142,NY,PAS,01/08/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0723A,,BK,,,EB SHORE PKWY @ OCEA,N PKWY,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4793443497,GTD6510,NY,PAS,08/13/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0545P,,QN,,,WB NORTHERN BLVD @ 1,69TH ST,0,1180,B,T,,,,RD,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8898147144,93542MN,NY,COM,01/23/2023,38,VAN,FORD,T,17550,10210,10110,20240531,13.0,13,13,375383,T102,Q,1243P,,NY,F,247,E 28th St,,0,408,H1,, YYYYYY,0900A,0700P,WH,,2020,101356,0,23,38-Failure to Dsplay Meter Rec,,,
9003088070,HGW8121,NY,PAS,08/17/2022,38,SUBN,JEEP,T,36060,74870,12225,20240510,52.0,52,52,363944,T201,H,0241P,,BX,O,2925,Goulden Ave,,0,408,H1,, YYYYY,0800A,1000P,GY,,2016,207622,0,14,38-Failure to Dsplay Meter Rec,,,
4800962535,HLX4906,NY,PAS,09/14/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1206P,,BK,,,WB OLD FULTON ST @ H,ENRY ST,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4799767203,GYX8226,NY,PAS,09/13/2022,36,SUBN,NISSA,V,0,40404,40404,0,,0,0,0,,,1209A,,QN,,,NB 21ST ST @ 33RD RD,,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4789732125,JAF2967,NY,PAS,08/03/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0134A,,BK,,,SB CROPSEY AVE @ HAR,T PL,0,1180,B,T,,,,BL,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9023613685,PC455526,DE,PAS,12/26/2022,40,SUBN,NISSA,T,18830,0,0,20228888,19.0,19,19,365343,T103,N,0120P,,NY,I,N,E 93rd St,18ft W/of 2nd Ave,0,408,E2,,YYYYYYY,,,BLUE,,0,,7,04,40-Fire Hydrant,,,
8877334654,XGXU27,NJ,PAS,07/12/2022,20,TRAC,HIN,T,16150,13810,30790,88888888,5.0,5,5,371257,T102,I,0816A,,NY,F,68,Crosby St,,0,408,D,, YYYYY,0800A,0600P,WHITE,,0,,0,06,20-No Parking (Com Plate),,,
4807597670,KP1120,NJ,PAS,10/21/2022,36,UT,CHEVR,V,0,0,0,0,,0,0,0,,,1022P,,QN,,,EB 23RD AVE @ 98TH S,T,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4794279899,BC45903,CT,PAS,08/21/2022,36,SD,ACURA,V,0,0,0,0,,0,0,0,,,0751A,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787369817,E25PPL,NJ,PAS,07/18/2022,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,1206P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9013573400,AY72644,CT,PAS,10/31/2022,21,4DSD,HYUND,T,34370,10810,10910,88888888,14.0,14,14,371195,T102,C,0739A,,NY,F,353,W 30th St,,0,408,D1,, YYYYY,0730A,0800A,WHITE,,0,,0,99,21-No Parking (street clean),,,
4820039805,JJB5495,NY,PAS,12/30/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0345P,,QN,,,WB ASTORIA BLVD N @,42ND ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4027674911,T708392C,NY,OMT,12/04/2022,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0241P,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,BK,,2017,,0,,BUS LANE VIOLATION,,,
4788050602,P3W874,NY,PAS,07/21/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0729P,,QN,,,NB MAIN ST @ REEVES,AVE,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9002655198,FBX1484,TX,PAS,08/02/2022,20,4DSD,MITSU,T,66030,18630,34130,20228888,94.0,94,94,363529,T301,I,0137P,,K,F,176,N 4th St,,0,408,D,, YYYYYY,1200A,0800P,WHITE,,0,,0,15,20A-No Parking (Non-COM),,,
4809242160,KYN7289,NY,PAS,10/30/2022,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0441P,,BX,,,WB E 222ND ST @ BRUN,ER AVE,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8500687022,JMZ3700,NY,PAS,08/27/2022,40,4DSD,KIA,T,26400,68020,15720,20231125,40.0,40,40,371727,T201,Q,1035A,,BX,F,495,E 158th St,,0,408,E2,,YYYYYYY,,,GY,,2016,,1,18,40-Fire Hydrant,,,
9019835609,C233448,CT,CMB,11/18/2022,21,VAN,NISSA,T,17210,0,0,88888888,9.0,9,9,366450,T102,H,1020A,,NY,I,S,E 11th St,45ft E/of 2nd Ave,0,408,D1,,  Y  Y,0900A,1030A,WHITE,,0,,0,01,21-No Parking (street clean),,,
4823944161,HZX3173,NY,PAS,01/22/2023,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1113P,,BK,,,NB MEEKER AVE @ LORI,MER ST,0,1180,B,T,,,,GLGY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4025815965,17455TY,NY,OMT,08/14/2022,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0612A,,MN,,,EB W 181ST ST @ WADS,WORTH AVE,0,1111,C,T,,,,RD,,2017,,0,,BUS LANE VIOLATION,,,
4803755206,IMLOYAL,NY,SRF,10/01/2022,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0440P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4804381697,JFM7253,NY,SRF,10/05/2022,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0336P,,QN,,,WB HORACE HARDING EX,PWY @ 175TH PL,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9015256615,EJE5232,NY,PAS,11/11/2022,70,SUBN,HONDA,T,22740,11640,36400,20220821,109.0,109,109,367318,T401,U,1058A,,Q,O,56-27,141st St,,0,408,J3,,YYYYYYY,,,WH,,2021,,0,50-A,70A-Reg. Sticker Expired (NYS),,,
8886879143,JBA8718,NY,PAS,10/27/2022,40,SEDN,HYUND,T,18750,24890,10210,20240909,19.0,19,19,366498,T103,FF,0158P,,NY,O,164,E 88th St,,0,408,E2,,YYYYYYY,,,BL,,2022,,7,76,40-Fire Hydrant,,,
4818678946,JFM1073,NY,PAS,12/23/2022,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0846P,,MN,,,NB YORK AVE @ E 84TH, ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4819491830,Y99PKJ,NJ,PAS,12/26/2022,36,SD,ME/BE,V,0,0,0,0,,0,0,0,,,0525P,,BK,,,NB ADAMS ST @ JOHNSO,N ST,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8800593720,HGJ6469,NY,PAS,08/09/2022,27,SUBN,FORD,T,44750,10575,10575,20240510,121.0,121,121,353441,T303,E,0406P,,R,F,2655,Richmond Ave,,0,408,D3,,YYYYYYY,,,GY,,2021,,0,09-P,27-No Parking (exc disabled),,,
4819081378,KGP1555,NY,PAS,12/26/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0520P,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9013712721,ARE1761,NY,PAS,10/18/2022,20,SUBN,NS,T,39725,29685,15650,20230913,122.0,122,122,370861,T303,N,0311P,,R,F,15,Nelson Ave,,0,408,D,,YYYYYYY,,,GREY,,2022,,0,A-PM,20A-No Parking (Non-COM),,,
4804085853,23486NC,NY,COM,10/03/2022,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,1010A,,QN,,,NB CLEARVIEW EXPRESS,WAY @ 56TH AVE,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4794751849,HXN2664,NY,PAS,08/22/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0630P,,ST,,,WB BROAD ST @ QUINN,ST,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4794233012,KNP5152,NY,PAS,08/21/2022,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,1250A,,QN,,,EB LINDEN BLVD @ 180,TH ST,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4814862052,HZM7730,NY,PAS,11/30/2022,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0831A,,QN,,,EB MERRICK BLVD @ BE,LKNAP ST,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8570085333,S1244848,GA,PAS,08/25/2022,21,4DSD,HONDA,T,55220,74120,74150,20220988,44.0,44,44,364887,T201,P,1240P,,BX,O,975,Ogden Ave,,0,408,D1,, Y  Y,1130A,0100P,WHITE,,0,,0,24,21-No Parking (street clean),,,
9030580173,UFL6428,VA,PAS,01/23/2023,21,SUBN,VOLKS,T,32420,13820,39790,20220288,47.0,47,47,357732,T201,A,0952A,,BX,F,3471,Fenton Ave,,0,408,D1,, Y,0930A,1100A,GREY,,0,,0,11,21-No Parking (street clean),,,
4804421282,KND9604,NY,PAS,10/05/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1157P,,QN,,,EB 57TH AVE @ 74TH S,T,0,1180,B,T,,,,GY,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4810141020,39418PC,NY,IRP,11/01/2022,36,REFG,KENWO,V,0,0,0,0,,0,0,0,,,0704A,,QN,,,EB 26TH AVE @ 210TH,ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8891244570,HSJ1727,NY,PAS,07/23/2022,21,SUBN,SUBAR,T,50290,25140,25150,20230606,107.0,107,107,355119,T402,X,0826A,,Q,F,183-16,Horace Harding Expy,,0,408,D1,, YYYYYY,0800A,0830A,BL,,2016,,0,G,21-No Parking (street clean),,,
8871286303,96637NB,NY,COM,09/27/2022,14,VAN,FRUEH,T,12410,17070,17090,88888888,9.0,9,9,347684,T105,M,1019A,,NY,F,50,Avenue D,,0,408,C,,YYYYYYY,0600A,1000P,BROWN,,2022,,0,E,14-No Standing,,,
9005883730,XJXJ65,NJ,PAS,09/28/2022,42,VAN,FORD,T,34890,10610,13610,88888888,18.0,18,18,359575,T106,O,1151A,1106A,NY,O,211,W 56th St,,0,408,H1,, YYYYY,0700A,0600P,WHITE,,0,102915,0,20,42-Exp Meter (Com Zone),,,
4793207273,P58KRW,NJ,PAS,08/13/2022,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,0548P,,BK,,,EB EASTERN PKWY @ TR,OY AVE,0,1180,B,T,,,,,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9024978490,KXM1449,NY,PAS,12/28/2022,74,4DSD,INFIN,T,36420,26670,26700,88888888,44.0,44,44,369627,T801,B,0848P,,BX,F,1227,Grand Concourse,,0,408,J2,,YYYYYYY,,,BLACK,,0,,0,40,74-Missing Display Plate,,,
4813109214,BH40257,CT,PAS,11/20/2022,36,UT,MAZDA,V,0,0,0,0,,0,0,0,,,0636P,,BX,,,SB WHITE PLAINS RD @, WATSON AVE,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9016550999,JPU9261,NY,PAS,10/31/2022,40,SUBN,HYUND,T,0,0,0,20240514,61.0,61,61,349535,T302,N,0640A,,K,I,W,W 3rd St,150ft S/of Avenue Z,0,408,E2,,YYYYYYY,,,WH,,2017,,0,N,40-Fire Hydrant,,,
9014414705,Z11RLL,NJ,PAS,11/04/2022,40,VAN,FORD,T,52120,26730,26760,88888888,44.0,44,44,365824,T201,O,0702A,,BX,F,1305,Morris Ave,,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,44,40-Fire Hydrant,,,
4025297528,LXN2081,PA,PAS,07/19/2022,5,SW,LAMBO,V,0,0,0,0,,0,0,0,,,0650P,,QN,,,NB MAIN ST @ 39TH AV,E,0,1111,C,T,,,,,,2021,,0,,BUS LANE VIOLATION,,,
4803365430,KNU8785,NY,PAS,09/30/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1030P,,QN,,,NB CROSS BAY BLVD @,SUTTER AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4811147406,TWT471,SC,PAS,11/09/2022,36,SU,DODGE,V,0,0,0,0,,0,0,0,,,0859P,,BK,,,SB REMSEN AVE @ RUTL,AND RD,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2007057220,KVA3904,PA,PAS,08/02/2022,21,VAN,HONDA,S,59020,74480,56740,0,46.0,46,0,685751,BX05,,1154A,00000,Bronx,F,1710,POPHAM AVENUE,,0,408,d1,, Y  Y,1130A,0100P,GY,,0,,0,,No Parking Street Cleaning,,,
8900117932,KSG7255,NY,PAS,01/21/2023,70,4DSD,CADIL,T,17050,13460,10110,20220707,9.0,9,9,367916,T102,J,0926A,,NY,F,8,E 3rd St,,0,408,J3,,YYYYYYY,,,GREY,,2011,,0,19,70A-Reg. Sticker Expired (NYS),,,
9022375419,KVJ6371,NY,PAS,12/05/2022,10,SUBN,FORD,T,10110,17610,17630,20240124,17.0,17,17,374545,T102,O,1239P,,NY,R,579,2nd Ave,,0,408,B,,YYYYYYY,,,WH,,2013,,0,23,10-No Stopping,,,
8864844909,66719MC,NY,COM,10/07/2022,19,DELV,WORKH,T,57790,23840,23940,88888888,109.0,109,109,358919,T401,U,1121A,,Q,F,158-17,Northern Blvd,,0,408,C3,,YYYYYYY,,,BROWN,,2012,,0,07,19-No Stand (bus stop),,,
4789614529,TXA5634,VA,PAS,08/02/2022,36,4W,MASE,V,0,0,0,0,,0,0,0,,,0413P,,BK,,,NB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,GRY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8992479992,FPG8114,NY,PAS,08/25/2022,38,SUBN,ME/BE,T,87330,80430,72730,20230810,77.0,77,77,374615,T301,T,0354P,,K,F,610,Vanderbilt Ave,,0,408,H1,, YYYYYY,0900A,0700P,BL,,2009,312175,0,19,38-Failure to Dsplay Meter Rec,,,
8885035620,JFD1737,NY,PAS,10/27/2022,38,4DSD,FORD,T,20190,8990,9140,20230228,115.0,115,115,345451,T401,H,0113P,,Q,F,38-20,108th St,,0,408,H1,, YYYYYY,0900A,0700P,WH,,2019,402610,0,19-P,38-Failure to Dsplay Meter Rec,,,
9009508596,KYD9021,NY,PAS,11/18/2022,21,4DSD,NISSA,T,33540,60790,60790,20240804,100.0,100,100,366466,T402,N,0841A,,Q,F,214,Beach 102nd St,,0,408,D1,,     Y,0830A,1000A,BL,,2018,,0,CC1,21-No Parking (street clean),,,
4813832301,KYZ8889,NY,PAS,11/26/2022,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0744A,,QN,,,WB LINDEN BLVD @ 231,ST ST,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9015698790,JGN2330,NY,PAS,11/16/2022,50,VAN,CHEVR,T,0,0,0,20230925,109.0,109,109,365906,T401,V,0412P,,Q,I,S,27th Ave,0ft W/of College Poi,0,408,E5,,YYYYYYY,,,WH,,2008,,0,A-PM,50-Crosswalk,,,
8915767238,91846MH,NY,COM,07/22/2022,69,VAN,FORD,T,17550,25390,27800,20240430,13.0,13,13,373779,T102,P,1248P,,NY,F,29,E 28th St,,0,408,H1,, YYYYY,0800A,0700P,WH,,2016,103446,0,05,69-Fail to Dsp Prking Mtr Rcpt,,,
4801440678,FFM1600,NY,PAS,09/19/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0903A,,QN,,,WB HORACE HARDING EX,PWY @ 250TH ST,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4028180168,T795322C,NY,OMT,01/06/2023,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0907P,,MN,,,EB W 181ST ST @ WADS,WORTH AVE,0,1111,C,T,,,,WH,,2022,,0,,BUS LANE VIOLATION,,,
4811442246,KPW3475,NY,PAS,11/11/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0516P,,MN,,,NB 1ST AVE @ E 84TH,ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8589749952,KVW5949,NY,PAS,10/18/2022,14,SUBN,MASE,T,25390,17770,17790,20240418,14.0,14,14,358130,T106,D,0415P,,NY,F,270,Madison Ave,,0,408,C,, YYYYYY,0100P,0700P,WH,,2022,,0,19,14-No Standing,,,
9008310958,AG43799,AZ,PAS,09/12/2022,20,VAN,FORD,T,10410,17570,17590,88888888,14.0,14,14,367320,T102,M,0243P,,NY,F,271,5th Ave,,0,408,D,, YYYYY,0800A,0600P,WHITE,,0,,0,27,20A-No Parking (Non-COM),,,
8764647730,R56PGN,NJ,PAS,08/02/2022,20,SUBN,TESLA,T,30790,21730,45470,88888888,1.0,1,1,367428,T105,I,0416P,,NY,O,138,Spring St,,0,408,D,, YYYYY,0800A,0600P,GREY,,0,,0,086,20A-No Parking (Non-COM),,,
8585274906,13266NA,NY,COM,08/01/2022,69,VAN,CHEVR,T,34630,10510,13610,20221031,14.0,14,14,354205,T106,E,0809A,,NY,F,118,W 43rd St,,0,408,H1,, YYYYY,0700A,0600P,WH,,2020,106705,0,1004,69-Fail to Dsp Prking Mtr Rcpt,,,
8996143303,JCE9783,NY,PAS,10/07/2022,21,SUBN,CHEVR,T,29530,23230,23930,20221015,83.0,83,83,364025,T301,E,0909A,,K,F,42,Cornelia St,,0,408,D1,,  Y  Y,0900A,1030A,GY,,2005,,0,C,21-No Parking (street clean),,,
9020131266,KHM4103,NY,PAS,12/01/2022,70,SUBN,BMW,T,46230,40030,25330,20221027,83.0,83,83,358173,T301,H,0854A,,K,F,149,Grove St,,0,408,J3,,YYYYYYY,,,BK,,2021,,0,12,70A-Reg. Sticker Expired (NYS),,,
4788886790,HNP5770,NY,PAS,07/27/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0142P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8905998148,GWU9495,NY,PAS,01/04/2023,71,4DSD,NISSA,T,66790,18790,18940,20230306,103.0,103,103,370791,T402,O,1113A,,Q,O,95-04,Waltham St,,0,408,J6,,YYYYYYY,,,WH,,1996,,0,14,71A-Insp Sticker Expired (NYS),,,
4026274950,55874MM,NY,COM,09/10/2022,5,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0148P,,MN,,,SB LEXINGTON AVE @ E, 66TH ST,0,1111,C,T,,,,WHBL,,2019,,0,,BUS LANE VIOLATION,,,
8883434572,JJK4681,NY,PAS,12/14/2022,48,SUBN,FORD,T,18520,76950,47720,20230531,45.0,45,45,369635,T201,H,1153A,,BX,F,1321,Castle Hill Ave,,0,408,E9,,YYYYYYY,,,WH,,2019,,0,05,48-Bike Lane,,,
9009062740,FPR9796,NY,PAS,09/13/2022,21,SUBN,LEXUS,T,36070,24690,31190,20230929,28.0,28,28,353177,T103,GG,1018A,,NY,O,121,W 115th St,,0,408,D1,,  Y  Y,0930A,1100A,BK,,2002,,0,55,21-No Parking (street clean),,,
4790741862,HTC3359,NY,PAS,08/07/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1128P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4810870972,KDT1595,NY,PAS,11/06/2022,36,2DSD,BENTL,V,0,0,0,0,,0,0,0,,,0133P,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4026814300,39481NB,NY,COM,10/12/2022,5,PICK,RAM,V,0,0,0,0,,0,0,0,,,0317P,,MN,,,NB 3RD AVE @ E 48TH,ST,0,1111,C,T,,,,GY,,2021,,0,,BUS LANE VIOLATION,,,
4815126148,JHV8795,NY,PAS,12/01/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0216P,,BK,,,SB BAY PKWY @ 86TH S,T,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8902461129,92511NB,NY,COM,07/13/2022,14,REFG,HIN,T,15710,35190,35210,20221231,20.0,20,20,363110,T103,CC,0908A,,NY,F,245,Columbus Ave,,0,408,C,,YYYYYYY,,,WH,,2018,,0,61,14-No Standing,,,
9003862448,KMH2154,NY,PAS,08/08/2022,21,SUBN,ROVER,T,58330,34430,26930,20230519,94.0,94,94,367329,T301,E,0812A,,K,F,1101,Manhattan Ave,,0,408,D1,, Y  Y,0800A,0830A,GY,,2013,,0,E,21-No Parking (street clean),,,
2007028130,F16MPP,NJ,PAS,08/01/2022,21,SUBN,ROVER,S,13610,35130,35150,0,20.0,20,0,697243,MN07,,0749A,00000,NY,F,2000,BROADWAY,,0,408,d1,,YYYYYY,0730A,0800A,BK,,0,,0,,No Parking Street Cleaning,,,
